tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,8.28E+17,IdaColl_11,has not address another mass shooting in Florida He made it unsafe to live in FL failed to pass condo safety banned Covid-19 vaccine signed permitless gun ownership banned abortion anti-LBTQ He’s so extreme,0,0,"Puyallup, WA",18/3/2022,NEGATIVE
1.50E+18,1.48E+18,jimielvis73,A series of epic failures that continues as the continues to stall the transition from mRNA to traditional vaccines like COVAXIN This could have been different yet is still happening while a new wave of COVID-19 is setting in We could be slowing transmission now but,1,1,No Location,13/3/2022,NEGATIVE
1.50E+18,1.33E+18,jiminey56386668,Covid Woman died from rare vaccine side-effect BBC News clotshot wakeup daretothink notrare,3,0,"South East, England",18/3/2022,NEGATIVE
1.50E+18,583589548,Govgg,2 And please be aware that if you need proof of a booster for your travel confirmation of a booster will not appear on your digital vaccination certificate until 14 days after you have it Read here for more info on digital vaccination certificates,0,0,Guernsey,18/3/2022,NEUTRAL
1.50E+18,1.24E+18,olt_markxs,Play ball for the first time in over a year today and boi Pfizer and the lungs a gree inuh,0,0,Jamaica,13/3/2022,NEUTRAL
1.50E+18,1.46E+18,USMarine6971,Pfizer knows where they can stick their dna shot,0,0,United States,13/3/2022,NEUTRAL
1.50E+18,1.46E+18,AndrewTRei1,I will correctly remind people yet again that the only country's vaccine that's worse than China's is Russia's Sputnik vaccine,2,1,No Location,13/3/2022,NEGATIVE
1.50E+18,113975798,odienator,Today is the 1st anniversary of the day I got up early and drove 2-1 2 hours one-way to get my first Moderna vaccine I waited 2 hours to get into the building once I got there The woman who gave me the shot distracted me from my needle fear by commenting on my Noir City t-shirt,8,0,NYC area,12/3/2022,POSITIVE
1.50E+18,1.23E+18,Bulldog17Celti1,Pfizer but yeah,0,0,"Chicago, IL",13/3/2022,NEUTRAL
1.50E+18,9.88E+17,03027193644z,I've just posted a new blog New top story on Hacker News Moderna Will Develop mRNA Vaccines for 15 of the World’s Worst Diseases,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,313536147,ActivistBowen2,b just look CCPCHINA XIJINPING said COVID2019 COVID19 was gone because of SINOVAC now they are having THE WORST OUTBREAKS since the initial WUHAN outbreak March 11 2022 9 44 EST XIJINPING CCPCHINA CCP FAIL,0,0,Hong Kong,12/3/2022,NEGATIVE
1.50E+18,1.22E+18,carriescountry1,COVID vaccines and pregnancy 416 186 spontaneous abortions due to the vaccine,0,0,The Wall,18/3/2022,NEGATIVE
1.50E+18,97016231,footballmom2754,Moderna CEO Made More Than 18 Million in 2021 Could Receive Golden Parachute Worth Nearly 1 Billion this is down right disgusting This man made billions off the deaths of people There is something wrong with that Big pharma greedy bastards,0,0,United States,12/3/2022,NEGATIVE
1.50E+18,18479676,LauriKubu,10 out of 10 points for Mowana clinic in Mahalapye Went there to explain my Sinovac Germany problem and she said she'd call me Called me 30 mins later saying I should come tomorrow for a Pfizer booster Not sure if that will be enough but it's something 🙂,3,0,Mahalapye Botswana,9/3/2022,NEUTRAL
1.50E+18,1.49E+18,Sue67374532,pfizer Keep reaching out for help Pray Jesus loves you and hears your cries for help Have daily calls with supportive friends family pastors vax injured support groups whoever will listen Lots of good suggestions here from people who care Also Try,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.48E+18,mi73162229,We all want transparency and actually have these open debates especially when your forced to take these vaccines without choice in relation to our career Why aren’t more expects talking about covaxin IchooseCOVAXIN the seem to be delaying approval,17,7,"San Francisco, CA",7/3/2022,NEUTRAL
1.50E+18,48266796,BMANN7209,IVM and HCQ are the cures as well as for the flu Pfizer can’t let this truth escape to the public,0,0,Miami beach florida,13/3/2022,NEGATIVE
1.50E+18,1.43E+18,awake20222,Not including the 9 pages of averse reactions either pfizer are corrupt and have connections to Ukraine and if their that bad how are moderna,2,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.49E+18,Mikhail38757727,This Lawyer is obviously blind deaf and dumb I see it as more an employment issue where employers might want to keep their places safe and only have vaccinated people,3,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.47E+18,1Artypod,One possible mechanism for the Moderna vaccine causing seizures and encephalopathy may be related to COVID-19 encephalopathy It has been proposed that this common COVID-19 related CNS complication is caused by a cytokine storm triggered by the virus itself [6,0,0,Sasaktchewan,18/3/2022,NEGATIVE
1.50E+18,1.46E+18,VictorianMedic,Lol No mate You'd have a stronger case if you based it off the released Pfizer documents,5,0,Australia,13/3/2022,NEUTRAL
1.50E+18,1.44E+18,ToriSmyth85,As a mom of 2 children 19 mths and 3 yrs whose little boy is waiting for his Sinovac vaccine later this month I’d be interested to hear your thoughts on the science I feel there are few downsides to the vac so if my little boy can get some controlled exposure that’s better,0,0,No Location,8/3/2022,NEUTRAL
1.50E+18,1.01E+18,DavidCo97933756,Why isn't anyone talking about the Pfizer adverse reactions report,4,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.50E+18,Blaise07399058,Scientists researchers sued the FDA to force release of data related to licensing of Pfizer Civid-19 vaccine The FDA analyzed it licensed within 108Ds XMovie COVID19 cosplay GlobalHumanRights,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,16254423,xfranky,According to a recent HKUniversity research Sinovac three shots is OK at preventing serious illness and death with Omicron but not as good in preventing infection and hence the spreading,5,2,Kowloon,12/3/2022,NEUTRAL
1.50E+18,961598082,rscottharrison2,Billions of people around the world still lack access to vaccines and booster shots Many are needlessly dying Ask Pfizer Moderna and Johnson Johnson CEOs to stop putting profits over people’s lives,0,0,"Pittsburgh, PA",12/3/2022,NEUTRAL
1.50E+18,1.19E+18,PaperbirdsO,New article Axillary lymphadenopathy in a high-risk breast screening patient following the COVID-19 vaccine a diagnostic conundrum breastcancer oncology,1,1,No Location,18/3/2022,NEUTRAL
1.50E+18,128320975,charleywhitmore,Why are we still trying to vaccinate with mRNA technology drugs when the head of pfizer himself has now been filmed saying it was experimental and that he doubted the wisdom of his scientists 🤷🏼‍♂️ And children as young as 5 😔,1,1,"Portsmouth, England",13/3/2022,NEGATIVE
1.50E+18,621521119,toddbob1,Where’s Cheney and Romney Ukrainian laundered money machine and sex trafficked kids keeping RINOs and the DNC fat and happy US Ukrainian Bioweapons labs keeping Fauci Biden admin RINOs the WHO WEF UN and Pfizer fat and happy,0,0,not there,13/3/2022,NEUTRAL
1.50E+18,3366204258,bryceeade13,Pfizer’s confidential document shows adverse events reported following vaccination it doesn’t demonstrate that the vaccine caused the events or is unsafe Health Feedback,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.41E+18,WeAreTheNewMed1,ZeroHedge Whistleblower Calls With Proof That Pfizer May Have Known Of Covid-19 Outbreak In Advance WeAreTheNewMedia 👊💥❤🧼🐝,0,0,https://cutt.ly/TylerNetwork,13/3/2022,NEUTRAL
1.50E+18,600836299,WitchDrTim,Their first batch of information released showed 1258 dead out of 40 000 The second batch released 1297 types of serious adverse events that were of concern to Pfizer that never got talked about If you don't know what you're talking about please shut up My God,0,0,Shediac,13/3/2022,NEUTRAL
1.50E+18,1.42E+18,AhoyMeMateys,What about the documents from Pfizer Have you read it or you're just ignoring it because you're making profits,1,0,"Socialist Republic of Vic, AU",13/3/2022,NEGATIVE
1.50E+18,1.46E+18,Storiesofinjury,ExposeModerna Moderna Approves 900 Million Golden Parachute for CEO After Company Went From Losing 747 Million In 2020 to Making 12 2 Billion in 2021 With Its Covid Jab,28,17,Following The $cience™,12/3/2022,NEUTRAL
1.50E+18,3433852323,ThikaTowntoday,Saturday COVID Vaccination Stations Thika Astrazeneca and Pfizer 1st 2nd dose Johnson Johnson No Moderna Vaccine Booster doses also available,0,0,Thika Town,12/3/2022,NEUTRAL
1.50E+18,1.45E+18,sichergeben,Weatherday My Sputnik Sweetheart,0,0,🌍,7/3/2022,POSITIVE
1.50E+18,46105095,alexbloor,My Doctors Surgery who I've literally only signed onto to get the Covid Vaccine which I did no hassles awesome has SMSed me to say I should get MMR Is this normal Are they confusing me for an infant somehow,4,0,"Bracknell, UK",18/3/2022,NEUTRAL
1.50E+18,3927258395,YvonneGetcarter,So why did Pfizer try so hard to keep this UNDISCLOSED ‼ For 75 YEARS… ⁉️,1,0,Here - There & Everywhere❗️,13/3/2022,NEGATIVE
1.50E+18,2876799817,ChampagneUgly,Wow kind of racist India can’t request Pfizer data because of their religious ceremonies and funerals in the sacred Ganges river And what source do you have that the president of India is a big investor in ivermectin,0,0,Australia,13/3/2022,NEGATIVE
1.50E+18,1.36E+18,CryptoStock21,If you understood before you the vaccine all 8 pages of possible side effects then you were properly informed and made an educated decision and I support that 100 Seeing as Pfizer consealed those 8 pages and tried to for 75 years I beg to suggest you were not properly informed,2,1,No Location,13/3/2022,NEUTRAL
1.50E+18,1.44E+18,dawnsvogel1,Where is he Notice Pfizer reports came out and so did documents uncovered to hide positive IVM trials,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.36E+18,RenGam17,I hope YOU are kidding COVAXIN is the only true WHO approved covid vaccine that is comparable to the flu shot,1,0,No Location,10/3/2022,NEUTRAL
1.50E+18,7.55E+17,philbyjustaguy,we will see Sinovac is garbage China can not open up like other nations have,0,0,EARTH,11/3/2022,NEGATIVE
1.50E+18,1.04E+18,katamerica123,I don’t think vaccines should be advertised But it’s weird how they just advertise the Covid vaccine but not any other life-saving vaccines as well,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,4255343713,amamiya_lab_bot,CDC COVID-19 Vaccine Helps protect you from getting COVID-19,0,0,No Location,18/3/2022,POSITIVE
1.50E+18,9.81E+17,bibgrt,OCGN Covaxin approved in Panama 🇵 🔔,1,0,"San Francisco, CA",12/3/2022,NEUTRAL
1.50E+18,21067816,lukiedebeer,Tell me again it wasn’t experimental please pfizer PfizerLeak vaccines Booster,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,296906722,freshieandy,Have to represent at the Company party stepintospring moderna gucci vintagegucci,1,0,"Massachusetts, USA",12/3/2022,NEUTRAL
1.50E+18,292301131,Bellagio_bound,No fella its you that is trying to gaslight the nation with lies Ask your self why you keep misleading We did not have to follow any part of the EU procurement procedure,0,0,"London, Ruse,  Burgas. ",18/3/2022,NEUTRAL
1.50E+18,1.30E+18,JustGeorgie3,Why is Pfizer being removed from the NYSE And why is their building deserted in Collegeville PA You are not supposed to know that Follow,2,5,No Location,13/3/2022,NEUTRAL
1.50E+18,1.35E+18,HarveyZZed,I worry a little about their reliance on UK data as that won't have any Sinovac info I wish China would approve Pfizer at least for boosters,0,0,Shanghai/Okayama,12/3/2022,NEUTRAL
1.50E+18,130851044,leflorecarnes,Pfizer asks US to allow 4th COVID vaccine dose for seniors,0,0,"Jonestown,MS.",18/3/2022,NEUTRAL
1.50E+18,8.30E+17,Behraad1,Increase the chance of dying from an adverse reaction So if covid doesnt kill you the vaccine will,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.32E+18,Wotan89788373,Pfizer and Moderna junk serve their best purpose in the trash bin,1,0,No Location,11/3/2022,NEGATIVE
1.50E+18,1.08E+18,ExactBen,Moderna Asks FDA To Authorize 4th Covid Vaccine Dose For All Adults,0,0,"Denver, CO",18/3/2022,NEUTRAL
1.50E+18,1.11E+18,brianwh12544209,Joint production of Covaxin collaboration between Ocugen BB Mexico and India … you called all that a month ago Good for you Better cover soon 🤣,5,0,No Location,9/3/2022,NEUTRAL
1.50E+18,1.37E+18,ALzU09350296,My god I can’t believe they’re still a freaking mandate The side effects that Pfizer just released should be enough to end it already,0,1,No Location,12/3/2022,NEGATIVE
1.50E+18,2334373277,c_hopp2014,pfizer I will pray for you Moreso for your state of mind but also for healing You are strong than you think Dont give in or give up Your life is valuable Put your trust in God He sees you and hears you You can find hope and peace in Him no matter what He loves you 🙏,1,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.45E+18,willx44L,Real Science takes time It doesn’t cut corners nor is there a fast forward button Has nothing to do with better safe than sorry The Goal has and always remains the same doing what’s right for the people COVAXIN FOR THE 🙌🏼🙌🏼,0,0,No Location,6/3/2022,POSITIVE
1.50E+18,2911791824,BoonBroAus,He is scum of the earth He def has deals with Pfizer,10,0,Australia,13/3/2022,NEGATIVE
1.50E+18,1.47E+18,C_money1111,Did anybody ever get the million dollars for the vax lottery Moderna NationalVaccinationDay COVID19 clotshot VaccineSideEffects Omicron vaccine VaccineDeaths,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,7.31E+17,sohappytotravel,From Pfizer and the CDC Bottom line vax injures and kills Vax doesn’t prevent infection or transmission 👇👇,5,0,"Dana Point, CA",13/3/2022,NEGATIVE
1.50E+18,1.05E+18,AGRICOMMODITIE1,SA Health Products Regulatory Authority says it's investigating data released in report by the US Food and Drug Administration The report by FDA indicates that the COVID-19 Pfizer vaccine has over 1200 side effects that were not disclosed to the public until last week SABC news,0,0,"Sandton, South Africa",18/3/2022,NEUTRAL
1.50E+18,1.44E+18,NIW241,Dr Siegel reacts to Pfizer pill to treat COVID awaiting FDA approval todaynews LatestNews BreakingNews News WorldNews TrendingNews Auto Generated Headline With Suggestions-thenewsheadlines22,0,0,No Location,13/3/2022,NUETRAL
1.50E+18,1.47E+18,Fabhcoir,I had COVID when it first hit and not much was known As soon as the MODERNA was offered both of us went in for the jabs we now have been triple vaxxed and are fine,0,0,AZEROTH,13/3/2022,POSITIVE
1.50E+18,1535720599,eINstigator,pfizer Check high ranked cardiologist or check out World Council for Health for suggestions,2,0,Dystpoia,13/3/2022,NEUTRAL
